,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
23239047,2014-06-23 19:29:00.000000212,4.5,2014-06-23 19:29:00 UTC,-73.98685,40.733957000000004,-73.991777,40.726727000000004,1
4032335,2014-11-08 20:05:10.0000004,15.0,2014-11-08 20:05:10 UTC,-73.990505,40.732832,-73.988146,40.722678,1
1313642,2014-02-13 11:40:00.000000100,5.5,2014-02-13 11:40:00 UTC,-73.968968,40.76435,-73.972122,40.757,2
15444247,2014-09-26 16:12:15.0000006,17.0,2014-09-26 16:12:15 UTC,-73.96118100000001,40.776146000000004,-73.98897,40.737882,1
24245111,2014-06-02 17:50:35.0000003,40.33,2014-06-02 17:50:35 UTC,-73.870673,40.773635,-73.978897,40.764523,1
24410518,2014-10-20 11:01:00.00000076,7.5,2014-10-20 11:01:00 UTC,-73.97116,40.76446,-73.97789,40.75245,1
29485019,2014-09-06 19:27:00.000000202,11.0,2014-09-06 19:27:00 UTC,-73.99394699999999,40.751367,-73.96931500000001,40.759409999999995,5
3210520,2014-08-05 07:30:00.000000128,6.0,2014-08-05 07:30:00 UTC,-73.96392,40.756648,-73.95198,40.765993,1
50818980,2014-02-07 22:10:28.0000002,6.0,2014-02-07 22:10:28 UTC,-73.952125,40.777487,-73.957534,40.765696000000005,2
53524864,2014-08-04 05:36:53.0000001,10.0,2014-08-04 05:36:53 UTC,-73.98389300000001,40.725596,-73.963081,40.711184,1
2731669,2014-07-12 12:54:09.0000003,7.0,2014-07-12 12:54:09 UTC,-73.971011,40.767123,-73.985318,40.76252,1
46840325,2014-06-09 01:42:03.0000001,7.0,2014-06-09 01:42:03 UTC,-73.984605,40.748012,-73.99316,40.757659000000004,2
664896,2014-07-07 14:04:10.0000001,5.5,2014-07-07 14:04:10 UTC,0.0,0.0,0.0,0.0,3
32645106,2014-06-05 20:37:00.000000185,14.5,2014-06-05 20:37:00 UTC,-73.982795,40.751571999999996,-74.00966,40.711209999999994,1
48539324,2014-06-14 10:02:18.0000001,9.5,2014-06-14 10:02:18 UTC,-73.98160899999999,40.752404999999996,-74.000197,40.727244,1
27416821,2014-08-18 20:56:00.00000073,57.33,2014-08-18 20:56:00 UTC,-73.98071,40.763427,-73.785155,40.643145000000004,1
22306153,2014-03-06 03:15:23.0000002,16.5,2014-03-06 03:15:23 UTC,-73.999851,40.738496999999995,-74.003632,40.68176,1
18959041,2014-09-20 17:34:07.0000004,5.5,2014-09-20 17:34:07 UTC,-73.956126,40.787489,-73.95816500000001,40.773807,1
51064267,2014-03-04 21:28:00.00000043,15.0,2014-03-04 21:28:00 UTC,-73.95661199999999,40.771357,-73.927042,40.761367,1
52315487,2014-05-12 06:39:00.00000042,16.5,2014-05-12 06:39:00 UTC,0.0,0.0,0.0,0.0,1
30091294,2014-06-03 08:34:00.000000149,5.0,2014-06-03 08:34:00 UTC,-73.967887,40.802407,-73.97335799999999,40.792747,1
40609111,2014-04-06 01:31:57.0000004,8.0,2014-04-06 01:31:57 UTC,-74.00825999999999,40.714464,-73.993026,40.734488,4
43508693,2014-11-21 10:38:00.000000156,47.83,2014-11-21 10:38:00 UTC,-73.991556,40.754744,-73.983861,40.757748,2
22414600,2014-11-08 11:35:19.0000003,37.33,2014-11-08 11:35:19 UTC,-73.971047,40.783048,-73.861338,40.767520000000005,1
1973290,2014-01-13 01:55:11.0000001,9.5,2014-01-13 01:55:11 UTC,-74.00246,40.733891,-74.014003,40.709534999999995,1
44849605,2014-04-17 17:10:00.000000140,5.0,2014-04-17 17:10:00 UTC,-73.953675,40.779352,-73.94309799999999,40.793687,3
13088126,2014-09-05 21:29:10.0000003,11.0,2014-09-05 21:29:10 UTC,-73.96131,40.774421999999994,-73.990661,40.761285,1
30283152,2014-04-06 01:04:14.0000003,7.5,2014-04-06 01:04:14 UTC,-73.984758,40.74759,-73.980765,40.763413,1
53249577,2014-10-22 17:12:00.00000029,12.0,2014-10-22 17:12:00 UTC,-73.961527,40.780225,-73.982487,40.772692,2
26609637,2014-01-09 10:07:00.000000107,6.5,2014-01-09 10:07:00 UTC,-73.96633,40.770421999999996,-73.971345,40.761045,1
17014634,2014-05-15 12:40:00.000000109,4.5,2014-05-15 12:40:00 UTC,-73.973747,40.762657,-73.97731,40.75495,1
36009143,2014-05-12 10:51:00.00000050,52.0,2014-05-12 10:51:00 UTC,-73.977852,40.764742,-73.777895,40.644832,2
19287633,2014-02-14 16:22:16.0000001,14.0,2014-02-14 16:22:16 UTC,-73.996521,40.753381,-73.972109,40.753275,1
11546981,2014-05-03 00:55:00.000000143,11.0,2014-05-03 00:55:00 UTC,-73.994625,40.725992,-73.972095,40.756877,2
32888451,2014-05-24 16:52:30.0000001,6.5,2014-05-24 16:52:30 UTC,-74.0065,40.731719,-73.997976,40.725373,2
38489225,2014-10-05 20:49:00.00000093,10.5,2014-10-05 20:49:00 UTC,-73.99129,40.77033,-73.966215,40.799662,6
29527620,2014-09-18 06:03:44.0000001,11.0,2014-09-18 06:03:44 UTC,-73.982138,40.740365999999995,-73.99752,40.761281,1
31075669,2014-08-14 10:05:11.0000001,57.33,2014-08-14 10:05:11 UTC,-73.99777900000001,40.765201,-73.78879599999999,40.64145,1
10036200,2014-09-29 19:01:49.0000006,9.5,2014-09-29 19:01:49 UTC,-74.00650300000001,40.732562,-73.994733,40.746495,1
35267736,2014-08-03 00:57:32.0000003,5.0,2014-08-03 00:57:32 UTC,-73.975659,40.728656,-73.984796,40.734753999999995,1
8652212,2014-09-27 12:36:00.00000065,7.5,2014-09-27 12:36:00 UTC,-74.012687,40.701807,-73.99708299999999,40.714607,1
39208869,2014-04-09 07:08:00.0000006,15.0,2014-04-09 07:08:00 UTC,-74.01539,40.716552,-73.984615,40.754146999999996,6
16067546,2014-03-14 03:06:00.00000038,7.5,2014-03-14 03:06:00 UTC,-73.99074499999999,40.718171999999996,-73.963727,40.71028,1
46941394,2014-04-28 12:15:00.00000085,4.0,2014-04-28 12:15:00 UTC,-73.973167,40.764647,-73.977322,40.764852000000005,2
665955,2014-04-09 08:43:00.00000044,10.5,2014-04-09 08:43:00 UTC,-73.97455699999999,40.736709999999995,-73.986192,40.743212,6
28269927,2014-06-08 09:16:46.0000002,12.0,2014-06-08 09:16:46 UTC,-73.978358,40.741383,-73.984713,40.759565,2
23077723,2014-07-09 18:39:00.000000148,8.0,2014-07-09 18:39:00 UTC,-73.976967,40.764005,-73.97299,40.7826,1
53287880,2014-03-24 08:34:58.0000007,7.0,2014-03-24 08:34:58 UTC,-73.984883,40.732559,-73.976378,40.748364,1
53096459,2014-09-16 21:01:44.0000003,18.0,2014-09-16 21:01:44 UTC,-73.995991,40.764421999999996,-73.991924,40.714842,1
19505166,2014-11-23 12:06:45.0000002,5.0,2014-11-23 12:06:45 UTC,-73.98933000000001,40.773175,-73.995875,40.769290000000005,1
378102,2014-07-15 10:51:00.000000164,45.5,2014-07-15 10:51:00 UTC,-73.87087,40.773742,-73.92753499999999,40.624402,3
38887701,2014-08-30 00:11:35.0000007,7.0,2014-08-30 00:11:35 UTC,-74.001638,40.735504999999996,-73.987002,40.72995,1
10692715,2014-12-24 20:05:16.0000002,4.0,2014-12-24 20:05:16 UTC,-73.99096,40.730136,-73.989098,40.733373,1
27116560,2014-02-09 11:55:14.0000001,7.5,2014-02-09 11:55:14 UTC,-73.974888,40.756715,-73.990381,40.756654,1
8998102,2014-10-03 18:44:48.0000003,5.0,2014-10-03 18:44:48 UTC,-73.983704,40.726013,-73.979824,40.735345,1
16722213,2014-09-24 19:13:16.0000006,5.0,2014-09-24 19:13:16 UTC,-73.983735,40.749590999999995,-73.992388,40.742822,1
32195063,2014-10-11 17:17:00.000000146,14.0,2014-10-11 17:17:00 UTC,-73.995672,40.7253,-73.960895,40.761075,2
11587045,2014-12-24 16:07:00.00000013,11.0,2014-12-24 16:07:00 UTC,-73.98250999999999,40.745892,-73.959475,40.763527,6
8985849,2014-08-01 06:59:00.00000044,8.5,2014-08-01 06:59:00 UTC,-73.96829,40.770662,-73.980583,40.74757,1
12937793,2014-12-18 11:55:00.000000108,9.5,2014-12-18 11:55:00 UTC,0.0,0.0,0.0,0.0,3
1912713,2014-01-27 18:30:00.000000132,10.5,2014-01-27 18:30:00 UTC,-73.98206,40.768122,-73.980145,40.78982,1
30589414,2014-06-28 10:30:20.0000001,9.0,2014-06-28 10:30:20 UTC,-73.980575,40.733951,-73.992405,40.748807,1
5527297,2014-01-23 21:10:00.00000097,13.0,2014-01-23 21:10:00 UTC,-73.965767,40.754595,-73.970228,40.78573,2
54580406,2014-10-04 11:45:00.00000099,11.5,2014-10-04 11:45:00 UTC,-74.00627,40.734047,-73.990037,40.723271999999994,2
2608141,2014-05-07 15:14:55.0000002,4.5,2014-05-07 15:14:55 UTC,-73.979495,40.784543,-73.979254,40.777553999999995,3
8136702,2014-03-10 21:31:00.000000129,8.0,2014-03-10 21:31:00 UTC,-73.98519499999999,40.76073,-73.98907,40.741627,1
45947229,2014-07-26 13:31:17.0000002,5.0,2014-07-26 13:31:17 UTC,-73.952324,40.778326,-73.953078,40.769909999999996,1
44042248,2014-09-08 17:58:00.000000209,16.0,2014-09-08 17:58:00 UTC,-73.94595799999999,40.773416999999995,-73.984373,40.75255,1
53144344,2014-08-23 20:10:00.000000153,8.0,2014-08-23 20:10:00 UTC,-73.985967,40.75808,-73.991615,40.761345,1
36266405,2014-03-15 22:05:07.0000006,15.0,2014-03-15 22:05:07 UTC,-73.998974,40.744474,-73.96722700000001,40.788053000000005,1
37972391,2014-09-29 06:12:38.0000003,11.0,2014-09-29 06:12:38 UTC,-73.997224,40.742368,-74.007361,40.705965,1
3241979,2014-01-29 19:25:00.000000264,4.0,2014-01-29 19:25:00 UTC,-73.94946999999999,40.776852000000005,-73.946412,40.772432,1
37669194,2014-07-17 23:25:30.0000003,8.0,2014-07-17 23:25:30 UTC,-73.977885,40.762923,-73.994886,40.747114,1
43266589,2014-10-10 08:20:38.0000001,9.0,2014-10-10 08:20:38 UTC,-73.990909,40.75077,-73.979111,40.736134,1
38658484,2014-08-07 05:47:00.00000038,16.5,2014-08-07 05:47:00 UTC,-73.94613000000001,40.777462,-74.00200799999999,40.754884999999994,2
8611303,2014-06-02 17:34:52.0000003,13.5,2014-06-02 17:34:52 UTC,-73.975842,40.751456,-73.98489000000001,40.769032,1
40738169,2014-05-12 17:38:15.0000006,15.5,2014-05-12 17:38:15 UTC,-73.953487,40.779540999999995,-73.97716199999999,40.763909000000005,1
32983396,2014-02-28 16:12:14.0000002,7.5,2014-02-28 16:12:14 UTC,0.0,0.0,0.0,0.0,2
10652271,2014-06-11 08:00:00.00000018,39.5,2014-06-11 08:00:00 UTC,-73.781837,40.644782,-73.827267,40.795442,1
27310898,2014-06-06 11:36:19.0000002,17.0,2014-06-06 11:36:19 UTC,-73.885296,40.773153,-73.939064,40.750496999999996,1
11520169,2014-06-21 02:57:00.00000014,10.5,2014-06-21 02:57:00 UTC,-73.987815,40.718275,-73.94371,40.710507,5
39459690,2014-04-02 21:51:50.0000001,9.5,2014-04-02 21:51:50 UTC,-73.967515,40.771914,-73.99333399999999,40.757377000000005,1
37199183,2014-08-30 04:34:00.00000014,15.5,2014-08-30 04:34:00 UTC,-74.00106,40.725675,-73.96525,40.68513,1
42167667,2014-01-31 23:38:55.0000001,14.5,2014-01-31 23:38:55 UTC,0.0,0.0,0.0,0.0,1
45118977,2014-01-06 20:06:00.00000096,6.0,2014-01-06 20:06:00 UTC,-73.993472,40.727575,-73.979912,40.734761999999996,1
16570472,2014-07-09 20:50:00.000000157,6.5,2014-07-09 20:50:00 UTC,-73.98642,40.74602,-73.99332,40.73107,1
21008567,2014-05-26 23:02:34.0000001,9.5,2014-05-26 23:02:34 UTC,-74.005765,40.740542,-73.982916,40.765764000000004,1
42345741,2014-05-16 23:48:27.0000002,14.5,2014-05-16 23:48:27 UTC,0.0,0.0,0.0,0.0,1
26813276,2014-07-17 12:17:37.0000002,6.0,2014-07-17 12:17:37 UTC,-73.959108,40.777414,-73.971715,40.782036,1
23701597,2014-07-27 01:42:00.000000174,4.5,2014-07-27 01:42:00 UTC,-73.916563,40.771462,-73.919302,40.765902000000004,1
43715181,2014-01-09 22:05:35.0000004,16.5,2014-01-09 22:05:35 UTC,-73.97851700000001,40.728893,-73.94771800000001,40.78753,1
46512771,2014-03-21 10:18:00.000000201,29.5,2014-03-21 10:18:00 UTC,0.0,0.0,0.0,0.0,2
30911264,2014-12-13 13:05:27.0000001,5.5,2014-12-13 13:05:27 UTC,-73.98611700000001,40.754914,-73.976231,40.748399,4
36614828,2014-05-21 06:26:41.0000003,12.5,2014-05-21 06:26:41 UTC,-73.976815,40.788218,-73.998725,40.745475,1
16182992,2014-02-01 23:34:00.000000131,15.0,2014-02-01 23:34:00 UTC,-74.006117,40.734821999999994,-73.97358299999999,40.760104999999996,1
1562269,2014-11-08 08:50:00.000000109,18.0,2014-11-08 08:50:00 UTC,-73.982515,40.756805,-74.014707,40.711132,1
23545539,2014-07-18 13:52:50.0000003,11.0,2014-07-18 13:52:50 UTC,-73.981838,40.780190000000005,-73.96364100000001,40.794383,1
11616273,2014-01-09 21:04:00.000000248,9.5,2014-01-09 21:04:00 UTC,-73.984252,40.767996999999994,-73.969367,40.790237,6
50110100,2014-11-23 15:36:00.000000112,6.0,2014-11-23 15:36:00 UTC,-73.986762,40.761309999999995,-73.98219499999999,40.771862,1
21396564,2014-11-23 18:49:00.000000132,21.5,2014-11-23 18:49:00 UTC,-73.98456,40.76099,-73.93488,40.73787,1
2718358,2014-10-27 23:24:25.0000001,8.5,2014-10-27 23:24:25 UTC,-73.967967,40.763219,-73.989149,40.752811,1
9851520,2014-08-01 19:27:00.000000119,20.0,2014-08-01 19:27:00 UTC,-73.96978,40.748597,-73.995125,40.691235,1
32903211,2014-06-04 14:18:56.0000005,2.5,2014-06-04 14:18:56 UTC,-73.9922,40.759105,-73.99299,40.757905,1
51006057,2014-09-12 09:56:00.00000057,9.5,2014-09-12 09:56:00 UTC,-73.991268,40.732617,-74.01038199999999,40.719332,1
29580288,2014-10-30 11:58:00.0000001,12.0,2014-10-30 11:58:00 UTC,-73.954155,40.785582,-73.97611500000001,40.78828,1
43860352,2014-07-12 19:30:00.000000184,4.5,2014-07-12 19:30:00 UTC,-74.01130699999999,40.71505,-74.01621,40.71131,6
43416161,2014-03-14 23:25:00.000000257,5.5,2014-03-14 23:25:00 UTC,-73.956845,40.770737,-73.964895,40.75995,5
12487218,2014-11-25 21:35:30.0000002,8.0,2014-11-25 21:35:30 UTC,-73.990321,40.718954,-73.957429,40.7224,1
51683706,2014-08-15 17:56:00.000000158,5.5,2014-08-15 17:56:00 UTC,-73.975515,40.7611,-73.97905300000001,40.755845,1
21861193,2014-04-08 22:49:51.0000004,10.0,2014-04-08 22:49:51 UTC,-73.975104,40.759002,-73.979691,40.735255,1
33117453,2014-03-13 22:09:00.000000176,9.5,2014-03-13 22:09:00 UTC,-73.992687,40.743672,-73.990247,40.761907,2
24705501,2014-05-21 20:09:00.000000204,9.5,2014-05-21 20:09:00 UTC,-73.992715,40.748195,-73.976052,40.748665,2
16008396,2014-01-24 13:12:16.0000005,8.5,2014-01-24 13:12:16 UTC,-73.974942,40.753315,-73.995162,40.743866,1
34397934,2014-06-30 06:48:41.0000002,25.5,2014-06-30 06:48:41 UTC,-73.992296,40.758998,-73.933612,40.854258,1
27105767,2014-02-22 01:03:00.00000059,11.0,2014-02-22 01:03:00 UTC,-73.97918,40.765227,-73.9422,40.795111999999996,1
13513354,2014-09-07 00:07:04.0000001,12.0,2014-09-07 00:07:04 UTC,-73.986542,40.737871000000005,-73.952546,40.772673,1
41663147,2014-09-15 06:44:00.00000057,20.0,2014-09-15 06:44:00 UTC,-73.9891,40.763457,-73.988973,40.69088,1
32947432,2014-03-31 01:27:00.00000013,10.5,2014-03-31 01:27:00 UTC,-73.99928299999999,40.727796999999995,-73.97385799999999,40.750941999999995,2
24825634,2014-07-13 21:49:00.00000029,7.0,2014-07-13 21:49:00 UTC,-73.989677,40.741707,-73.98397800000001,40.725615000000005,1
39871905,2014-03-14 00:15:00.00000077,7.0,2014-03-14 00:15:00 UTC,-73.966335,40.757495,-73.98680300000001,40.760255,1
10540588,2014-09-05 11:16:00.000000155,35.5,2014-09-05 11:16:00 UTC,-73.87448499999999,40.774095,-73.994342,40.685604999999995,1
2675050,2014-04-28 15:14:25.0000004,88.4,2014-04-28 15:14:25 UTC,-73.970117,40.753130999999996,-74.177576,40.695285,1
29075964,2014-11-10 08:33:00.000000181,14.5,2014-11-10 08:33:00 UTC,-73.992538,40.737557,-73.974885,40.751532,2
4105926,2014-05-01 08:42:00.00000084,23.0,2014-05-01 08:42:00 UTC,-73.972942,40.793105,-74.0144,40.711095,1
12305644,2014-03-27 05:27:47.0000001,52.0,2014-03-27 05:27:47 UTC,-74.003844,40.737539,-73.789861,40.646974,1
54878017,2014-11-15 12:45:47.0000003,12.5,2014-11-15 12:45:47 UTC,0.0,0.0,0.0,0.0,2
3133502,2014-01-30 20:29:00.000000158,10.0,2014-01-30 20:29:00 UTC,-73.984248,40.758846999999996,-73.987447,40.744502000000004,2
42149281,2014-05-23 17:06:00.0000007,4.5,2014-05-23 17:06:00 UTC,-73.982625,40.738565,-73.98586800000001,40.731021999999996,1
11277198,2014-08-04 05:09:41.0000001,8.0,2014-08-04 05:09:41 UTC,-73.98064699999999,40.780122999999996,-73.95601500000001,40.784727000000004,1
30796017,2014-09-04 07:17:44.0000003,6.5,2014-09-04 07:17:44 UTC,-73.99163100000001,40.749987,-73.981972,40.740844,1
30816578,2014-10-16 13:17:00.00000083,7.5,2014-10-16 13:17:00 UTC,-73.974147,40.757402,-73.98246,40.745509999999996,1
28426159,2014-04-06 23:38:04.0000001,6.0,2014-04-06 23:38:04 UTC,-73.990571,40.756391,-73.97395300000001,40.754842,1
45555009,2014-01-18 00:02:00.00000053,33.83,2014-01-18 00:02:00 UTC,-73.86588499999999,40.771037,-73.958927,40.769905,6
29051753,2014-05-16 15:06:30.0000003,7.0,2014-05-16 15:06:30 UTC,-73.966909,40.79391,-73.978066,40.781309,1
18639987,2014-02-20 18:09:00.000000169,9.5,2014-02-20 18:09:00 UTC,-73.960898,40.775515000000006,-73.939197,40.804302,1
9753694,2014-09-20 09:27:32.0000001,30.33,2014-09-20 09:27:32 UTC,-73.87444,40.774002,-73.950245,40.784105,1
33267980,2014-02-07 13:11:00.00000034,13.5,2014-02-07 13:11:00 UTC,-73.968435,40.765192,-73.99166,40.738877,2
28711182,2014-07-27 12:54:50.0000001,8.0,2014-07-27 12:54:50 UTC,-74.001675,40.719553999999995,-74.00426,40.739635,1
1195166,2014-10-31 23:26:00.000000146,13.0,2014-10-31 23:26:00 UTC,-73.97447199999999,40.748397,-73.970867,40.737122,1
5788162,2014-01-28 09:31:00.000000144,7.5,2014-01-28 09:31:00 UTC,-73.994427,40.719227000000004,-73.992168,40.729982,1
44501552,2014-02-04 16:15:00.0000007,12.0,2014-02-04 16:15:00 UTC,-73.960317,40.76638,-73.988395,40.754012,1
29417650,2014-06-17 18:43:19.0000002,20.0,2014-06-17 18:43:19 UTC,-74.015909,40.714964,-73.992009,40.743536,1
51654959,2014-10-08 21:31:09.0000003,10.0,2014-10-08 21:31:09 UTC,-73.94959899999999,40.780807,-73.962088,40.799929999999996,1
50098700,2014-09-28 13:14:34.0000004,7.0,2014-09-28 13:14:34 UTC,-74.003936,40.741685,-74.006963,40.725668,3
42476676,2014-05-16 21:36:00.000000195,19.0,2014-05-16 21:36:00 UTC,-74.01493,40.71632,-73.98042,40.744212,2
42686295,2014-01-20 21:08:36.0000002,36.83,2014-01-20 21:08:36 UTC,-73.866682,40.769101,-73.97448299999999,40.759577,1
33837381,2014-12-18 11:02:25.0000002,10.0,2014-12-18 11:02:25 UTC,-73.965544,40.757814,-73.981847,40.757984,1
51700808,2014-07-23 12:05:00.00000049,6.5,2014-07-23 12:05:00 UTC,-73.962372,40.759046999999995,-73.948518,40.774827,1
47349415,2014-09-23 02:51:00.00000020,15.0,2014-09-23 02:51:00 UTC,-73.977175,40.784552000000005,-73.944665,40.83648,5
20334660,2014-09-09 14:37:00.00000020,124.0,2014-09-09 14:37:00 UTC,-73.78684,40.653215,-73.42492,40.763515000000005,2
36004680,2014-07-31 17:36:45.0000004,17.0,2014-07-31 17:36:45 UTC,-73.974388,40.761821999999995,-73.991398,40.740756,3
11348200,2014-10-01 12:07:05.0000002,7.5,2014-10-01 12:07:05 UTC,-74.00088199999999,40.725856,-74.001667,40.737587,1
10065721,2014-03-13 17:12:46.0000005,8.5,2014-03-13 17:12:46 UTC,-73.961283,40.802184999999994,-73.961031,40.778376,1
13292787,2014-12-26 23:22:00.00000012,16.5,2014-12-26 23:22:00 UTC,-73.984865,40.74778,-73.949215,40.801893,1
36084852,2014-12-08 06:23:21.0000001,6.0,2014-12-08 06:23:21 UTC,-73.979635,40.739746999999994,-73.98025,40.753529,1
42728876,2014-01-02 00:36:00.00000069,9.5,2014-01-02 00:36:00 UTC,-73.969095,40.757245000000005,-73.999177,40.744386999999996,4
46716566,2014-05-04 16:14:00.000000102,10.5,2014-05-04 16:14:00 UTC,-73.969497,40.76336,-73.97899699999999,40.781765,5
22762851,2014-06-06 12:02:00.000000147,8.0,2014-06-06 12:02:00 UTC,-73.983127,40.781721999999995,-73.985702,40.770167,1
16225605,2014-03-03 05:02:08.0000001,9.5,2014-03-03 05:02:08 UTC,-73.92376800000001,40.774885,-73.95227,40.749559999999995,1
46853131,2014-06-22 19:42:00.000000115,9.5,2014-06-22 19:42:00 UTC,-73.980941,40.760388,-73.959188,40.771603999999996,2
13448860,2014-02-04 10:16:51.0000001,19.0,2014-02-04 10:16:51 UTC,-74.014477,40.703708,-73.98484599999999,40.748637,1
32949497,2014-12-16 01:23:27.0000001,22.5,2014-12-16 01:23:27 UTC,-74.010007,40.720458,-73.965641,40.758736999999996,1
44109134,2014-03-10 20:46:11.0000003,4.0,2014-03-10 20:46:11 UTC,-73.970653,40.755598,-73.96396800000001,40.764485,1
24332605,2014-04-03 14:25:53.0000003,8.5,2014-04-03 14:25:53 UTC,-73.973922,40.755545,-73.991628,40.738569,1
16537468,2014-11-19 08:25:55.0000007,5.0,2014-11-19 08:25:55 UTC,-73.96919,40.76125,-73.974878,40.757413,1
46137388,2014-06-25 00:17:00.00000049,35.33,2014-06-25 00:17:00 UTC,-73.873177,40.774032,-73.97962700000001,40.771246999999995,2
11570149,2014-02-07 05:59:52.0000001,5.0,2014-02-07 05:59:52 UTC,-73.965517,40.762705,-73.955587,40.768208,1
37198002,2014-12-13 19:56:00.00000099,13.0,2014-12-13 19:56:00 UTC,-73.999987,40.707917,-73.980775,40.725772,1
47642846,2014-06-07 21:17:00.000000223,7.5,2014-06-07 21:17:00 UTC,-73.976012,40.748705,-73.95867199999999,40.769267,2
51955304,2014-02-01 19:59:00.000000174,5.5,2014-02-01 19:59:00 UTC,-74.009355,40.717352000000005,-74.006875,40.731055,1
24746071,2014-01-23 19:29:46.0000001,52.0,2014-01-23 19:29:46 UTC,-73.791505,40.6453,-74.012047,40.70208,1
7734835,2014-04-30 10:38:12.0000002,7.5,2014-04-30 10:38:12 UTC,-73.964478,40.764917,-73.968846,40.750143,1
32158176,2014-04-16 18:46:57.0000005,7.0,2014-04-16 18:46:57 UTC,-73.954559,40.773899,-73.967047,40.756865000000005,1
52260264,2014-08-19 09:55:00.000000206,10.0,2014-08-19 09:55:00 UTC,-73.984765,40.728295,-73.989377,40.741607,2
14400273,2014-05-21 06:21:19.0000001,4.5,2014-05-21 06:21:19 UTC,-73.989162,40.758792,-73.979073,40.757102,1
42480671,2014-05-07 20:56:41.0000005,6.5,2014-05-07 20:56:41 UTC,-73.962682,40.766527,-73.977452,40.764229,3
52724490,2014-02-27 08:36:32.0000001,11.5,2014-02-27 08:36:32 UTC,-73.972723,40.743584000000006,-73.973936,40.757841,1
36989386,2014-04-04 22:02:00.000000240,5.0,2014-04-04 22:02:00 UTC,-73.97818000000001,40.752755,-73.972425,40.759257,3
14571489,2014-08-27 12:49:00.00000054,15.5,2014-08-27 12:49:00 UTC,-73.974808,40.790492,-73.96982,40.758562,1
52346692,2014-09-26 10:26:00.0000005,34.83,2014-09-26 10:26:00 UTC,-73.866398,40.769991999999995,-73.97465,40.750221999999994,1
3231594,2014-01-01 05:04:00.0000009,10.5,2014-01-01 05:04:00 UTC,-73.95734499999999,40.722437,-73.984755,40.719902000000005,5
41976259,2014-12-14 19:26:00.0000005,4.5,2014-12-14 19:26:00 UTC,-73.98207,40.757842,-73.98097,40.760112,1
18453887,2014-08-15 00:04:00.000000125,16.5,2014-08-15 00:04:00 UTC,-73.99665,40.723252,-73.99658199999999,40.723402,2
46199878,2014-04-04 21:18:00.000000201,38.5,2014-04-04 21:18:00 UTC,-73.781777,40.64478,-73.963317,40.675282,1
28933973,2014-06-11 12:12:00.00000052,22.0,2014-06-11 12:12:00 UTC,-73.974958,40.741882000000004,-73.943802,40.801225,1
21014163,2014-03-11 11:31:00.000000141,7.5,2014-03-11 11:31:00 UTC,0.0,0.0,0.0,0.0,4
20732699,2014-04-25 07:57:00.00000085,9.0,2014-04-25 07:57:00 UTC,-73.99125500000001,40.717096999999995,-74.00026,40.73771,5
